"","year","religion_importance","happiness","gender","age","religion","financial_satisfaction","living_standard","trust_people","trust_family","trust_foreigners"
"3132",2020,2,2,1,38,1,8,3,2,1,2
"3133",2020,3,1,2,66,2,9,1,2,2,2
"3134",2020,4,3,2,45,0,3,3,2,1,3
"3135",2020,4,3,1,62,0,3,3,2,2,2
"3136",2020,3,2,2,23,0,6,1,1,1,2
"3137",2020,4,3,1,57,0,3,1,1,1,2
"3138",2020,4,1,2,68,0,8,2,1,1,2
"3139",2020,2,2,2,24,9,5,2,2,1,2
"3140",2020,4,2,2,28,0,7,2,1,1,1
"3141",2020,3,2,1,58,0,5,3,2,2,3
"3142",2020,2,3,2,62,2,10,1,2,2,2
"3143",2020,3,2,1,58,0,9,2,2,1,2
"3144",2020,3,2,1,77,2,10,1,1,1,2
"3145",2020,4,2,2,74,0,5,2,1,2,2
"3146",2020,3,1,2,49,0,5,2,1,1,2
"3147",2020,4,1,1,60,0,6,1,1,1,1
"3148",2020,1,1,1,72,2,10,1,1,2,2
"3149",2020,3,3,2,48,0,3,2,2,2,2
"3150",2020,4,2,1,48,1,9,1,2,1,3
"3151",2020,3,2,1,64,0,8,1,1,1,1
"3152",2020,2,3,2,55,1,2,2,2,2,2
"3153",2020,4,1,2,41,0,4,1,1,2,2
"3154",2020,3,1,1,68,2,8,1,2,2,2
"3155",2020,3,2,1,49,1,4,1,2,2,3
"3156",2020,3,2,1,49,0,6,1,2,1,3
"3157",2020,2,2,2,49,1,8,1,2,1,3
"3158",2020,3,3,1,51,0,5,1,1,2,2
"3159",2020,2,2,1,39,2,7,2,2,2,1
"3160",2020,3,2,1,70,0,7,3,1,1,2
"3161",2020,4,2,1,39,0,8,1,2,2,2
"3162",2020,2,2,1,76,2,8,1,2,1,2
"3163",2020,3,2,2,48,0,5,3,1,1,2
"3164",2020,4,4,1,77,2,2,3,2,2,2
"3165",2020,2,2,1,56,9,7,1,1,2,2
"3166",2020,4,2,2,20,0,9,1,2,1,3
"3167",2020,4,3,1,40,0,8,3,2,1,2
"3168",2020,2,3,2,37,0,3,2,2,1,2
"3169",2020,4,2,2,42,1,2,2,2,3,3
"3170",2020,2,2,1,62,2,5,3,2,2,2
"3171",2020,4,2,2,50,0,7,1,2,2,2
"3172",2020,4,2,2,45,0,4,2,1,2,2
"3173",2020,2,2,1,20,7,5,1,1,1,2
"3174",2020,2,2,1,54,0,5,3,1,1,2
"3175",2020,1,2,2,20,2,8,1,2,2,3
"3176",2020,4,1,1,74,0,8,1,1,1,1
"3177",2020,1,4,1,50,9,1,2,2,3,2
"3178",2020,3,3,1,21,0,7,2,2,1,2
"3179",2020,3,1,2,57,1,9,1,1,1,2
"3180",2020,2,2,2,71,2,3,1,1,1,2
"3181",2020,3,2,1,51,1,1,2,1,3,3
"3182",2020,2,2,1,46,1,3,2,1,2,2
"3183",2020,3,2,2,65,0,7,1,2,1,2
"3184",2020,3,2,1,51,2,8,1,2,2,2
"3185",2020,4,1,1,47,0,8,3,1,1,2
"3186",2020,1,2,1,70,2,8,1,1,1,2
"3187",2020,4,1,2,24,0,5,3,2,1,3
"3188",2020,2,2,1,83,2,3,1,2,2,2
"3189",2020,1,1,2,22,8,3,2,1,1,1
"3190",2020,1,2,1,35,1,8,1,1,1,2
"3191",2020,4,2,2,35,0,7,1,2,2,3
"3192",2020,4,2,1,67,1,8,1,1,1,2
"3193",2020,4,1,1,76,0,4,1,2,3,2
"3194",2020,4,2,1,65,0,9,1,2,1,2
"3195",2020,4,3,1,54,0,2,1,1,1,3
"3196",2020,4,2,1,66,0,6,3,2,2,2
"3197",2020,3,2,2,21,1,9,2,1,1,1
"3198",2020,4,3,1,46,0,3,3,2,1,2
"3199",2020,3,2,1,57,1,7,1,1,2,3
"3200",2020,1,2,2,49,9,5,1,1,1,2
"3201",2020,3,2,2,48,1,8,1,2,1,2
"3202",2020,4,2,1,37,0,7,1,2,2,3
"3203",2020,1,4,1,68,2,3,2,2,1,3
"3204",2020,1,3,2,41,8,5,1,2,2,2
"3205",2020,3,2,1,54,1,4,3,2,2,3
"3206",2020,4,1,1,80,0,8,1,1,1,1
"3207",2020,2,2,1,70,0,4,3,1,2,2
"3208",2020,1,2,2,37,2,8,3,2,1,3
"3209",2020,2,1,2,38,1,6,1,2,2,2
"3210",2020,1,2,1,46,2,6,1,2,2,2
"3211",2020,2,2,2,37,9,6,1,1,1,2
"3212",2020,1,1,2,63,1,10,3,1,1,1
"3213",2020,3,1,1,75,0,8,1,1,1,1
"3214",2020,3,2,1,40,3,7,1,1,3,3
"3215",2020,4,2,2,70,0,5,2,1,1,2
"3216",2020,2,2,2,52,1,5,1,2,2,2
"3217",2020,2,2,2,41,2,6,3,2,1,3
"3218",2020,1,1,1,43,6,10,1,1,1,1
"3219",2020,3,1,1,38,1,9,1,2,1,2
"3220",2020,3,2,1,23,0,6,1,2,1,2
"3221",2020,4,2,2,37,0,4,3,2,2,2
"3222",2020,3,1,1,58,1,9,1,2,1,3
"3223",2020,3,2,1,61,1,9,1,2,2,2
"3224",2020,4,2,1,65,1,7,1,1,1,1
"3225",2020,2,3,1,54,2,7,3,2,2,3
"3226",2020,2,2,1,62,1,9,1,1,1,2
"3227",2020,2,2,2,84,2,7,1,1,1,2
"3228",2020,3,2,1,62,1,4,2,1,1,1
"3229",2020,2,2,1,36,7,7,1,1,3,1
"3230",2020,1,2,1,69,2,6,3,2,1,2
"3231",2020,4,1,1,35,0,6,1,1,1,2
"3232",2020,3,2,1,54,1,7,1,2,1,2
"3233",2020,4,1,2,70,0,10,1,2,1,2
"3234",2020,1,2,1,39,1,7,2,1,1,2
"3235",2020,4,2,1,56,0,8,1,1,1,2
"3236",2020,2,1,2,55,2,10,1,1,1,2
"3237",2020,1,2,2,43,1,8,3,1,1,2
"3238",2020,3,3,2,67,0,7,1,2,2,2
"3239",2020,4,2,1,18,0,8,1,1,1,2
"3240",2020,1,1,1,22,1,9,1,1,1,2
"3241",2020,3,3,1,20,0,4,3,1,2,2
"3242",2020,4,1,2,64,0,9,1,2,2,2
"3243",2020,4,3,2,21,0,9,1,1,2,2
"3244",2020,4,2,1,57,1,5,3,2,1,2
"3245",2020,4,2,1,50,2,6,3,2,2,2
"3246",2020,2,2,2,63,2,6,1,1,2,2
"3247",2020,4,3,1,49,0,3,2,2,2,2
"3248",2020,1,2,1,50,1,7,1,1,1,2
"3249",2020,3,1,1,50,2,8,1,1,1,2
"3250",2020,3,1,1,50,0,8,2,2,1,3
"3251",2020,4,1,1,75,0,10,1,1,1,2
"3252",2020,1,2,1,45,0,6,1,2,1,3
"3253",2020,4,2,2,42,0,5,2,1,2,2
"3254",2020,4,3,1,35,0,2,2,1,1,2
"3255",2020,3,2,2,76,1,8,1,2,1,3
"3256",2020,3,3,1,41,0,3,2,2,2,3
"3257",2020,3,4,1,20,0,8,1,1,2,1
"3258",2020,2,1,1,64,2,8,3,1,2,2
"3259",2020,1,2,1,63,2,6,1,1,1,2
"3260",2020,3,1,2,47,2,6,2,1,1,2
"3261",2020,1,2,2,69,2,4,1,2,1,4
"3262",2020,2,2,1,36,1,8,2,1,3,2
"3263",2020,3,2,2,47,1,3,2,2,2,2
"3264",2020,4,2,1,73,0,8,1,1,1,2
"3265",2020,4,1,1,37,0,6,3,2,1,1
"3266",2020,3,1,1,23,1,7,1,2,1,2
"3267",2020,4,2,1,68,0,7,1,1,1,2
"3268",2020,3,2,1,49,0,2,1,2,1,2
"3269",2020,4,2,2,62,0,1,1,1,1,1
"3270",2020,4,1,1,50,0,9,1,1,1,2
"3271",2020,4,1,1,63,0,8,1,1,1,2
"3272",2020,4,2,1,64,0,9,1,1,1,2
"3273",2020,3,3,1,44,0,8,2,2,1,4
"3274",2020,1,2,2,35,9,7,1,1,1,2
"3275",2020,3,2,2,65,0,3,1,2,1,2
"3276",2020,3,2,1,65,0,7,1,2,1,2
"3277",2020,1,2,2,43,1,3,1,2,3,3
"3278",2020,3,2,2,66,4,6,1,1,1,1
"3279",2020,2,2,1,50,1,6,2,2,1,3
"3280",2020,4,2,1,68,0,3,1,1,2,3
"3281",2020,1,1,1,71,2,10,1,1,1,2
"3282",2020,3,2,2,22,9,9,1,1,1,2
"3283",2020,3,3,1,59,7,7,2,2,1,3
"3284",2020,4,3,1,25,0,7,3,2,1,3
"3285",2020,3,1,1,68,1,10,1,2,1,2
"3286",2020,1,1,1,22,2,6,1,2,2,3
"3287",2020,3,2,1,53,1,5,3,1,1,2
"3288",2020,1,2,1,23,2,3,2,1,2,2
"3289",2020,1,1,2,39,9,5,1,2,1,4
"3290",2020,1,1,1,46,4,10,1,1,4,4
"3291",2020,2,2,2,81,0,7,3,2,1,1
"3292",2020,3,1,1,70,1,8,1,1,1,2
"3293",2020,3,2,1,24,2,6,1,2,2,2
"3294",2020,1,2,2,64,2,10,3,2,1,2
"3295",2020,3,2,1,19,2,10,1,2,1,1
"3296",2020,4,2,1,23,0,4,1,1,1,2
"3297",2020,4,1,1,35,0,10,1,1,1,1
"3298",2020,4,2,2,65,2,6,3,2,3,3
"3299",2020,3,2,1,53,1,7,3,1,1,2
"3300",2020,4,2,1,46,0,6,1,2,1,2
"3301",2020,3,1,1,58,2,9,1,1,2,2
"3302",2020,4,2,2,54,0,3,1,2,2,2
"3303",2020,4,3,1,70,0,10,1,1,1,2
"3304",2020,2,2,1,78,0,8,3,1,2,2
"3305",2020,2,1,2,56,2,10,3,2,1,2
"3306",2020,1,1,1,54,1,8,1,1,1,2
"3307",2020,2,2,1,76,2,10,1,2,1,2
"3308",2020,3,2,1,40,0,8,1,1,1,1
"3309",2020,1,2,1,44,8,5,1,2,2,2
"3310",2020,4,2,1,49,0,6,2,1,1,2
"3311",2020,3,2,1,51,1,8,3,2,1,3
"3312",2020,2,2,1,62,1,5,1,1,1,2
"3313",2020,1,2,1,39,5,7,2,2,1,3
"3314",2020,1,1,1,32,8,9,3,1,1,2
"3315",2020,1,3,1,43,2,9,2,2,1,2
"3316",2020,4,2,1,67,1,9,1,1,1,2
"3317",2020,3,2,2,23,1,7,1,1,1,2
"3318",2020,4,2,1,45,0,3,2,2,1,2
"3319",2020,2,2,2,60,1,7,1,1,1,3
"3320",2020,3,2,2,22,1,8,1,2,1,3
"3321",2020,2,3,1,19,1,4,1,1,1,2
"3322",2020,4,3,1,43,2,3,3,2,1,3
"3323",2020,3,2,2,48,2,8,1,1,1,2
"3324",2020,3,2,1,59,3,8,1,1,3,2
"3325",2020,2,1,1,58,1,10,1,1,1,2
"3326",2020,1,1,1,82,2,10,1,1,1,1
"3327",2020,4,2,1,18,1,5,3,2,2,3
"3328",2020,4,2,1,38,0,7,3,1,2,2
"3329",2020,2,1,2,53,2,5,1,2,1,1
"3330",2020,4,1,1,59,2,10,1,1,1,2
"3331",2020,2,1,2,35,8,10,3,2,1,3
"3332",2020,4,1,1,28,0,8,1,1,1,1
"3333",2020,3,2,2,21,0,7,3,1,1,1
"3334",2020,3,2,1,22,1,8,3,2,1,2
"3335",2020,4,2,1,39,4,8,2,1,2,2
"3336",2020,4,2,1,44,0,7,1,1,2,3
"3337",2020,1,2,1,35,1,1,2,2,1,3
"3338",2020,1,1,2,61,2,10,3,2,1,3
"3339",2020,4,2,1,52,1,8,1,2,2,2
"3340",2020,4,3,1,35,0,5,1,2,2,3
"3341",2020,2,2,1,64,0,4,3,1,1,1
"3342",2020,4,2,1,60,0,10,1,1,1,2
"3343",2020,4,3,2,50,1,6,2,2,2,3
"3344",2020,4,1,1,68,0,8,3,1,2,2
"3345",2020,4,2,1,47,0,10,3,1,1,2
"3346",2020,4,2,2,65,0,8,1,1,1,1
"3347",2020,3,2,1,54,0,6,3,1,1,2
"3348",2020,4,2,1,40,2,8,1,1,1,2
"3349",2020,2,2,1,48,7,7,1,1,1,2
"3350",2020,4,2,1,62,0,7,1,2,2,2
"3351",2020,2,2,2,59,0,7,1,2,2,3
"3352",2020,3,2,1,55,1,5,2,2,1,2
"3353",2020,4,3,1,59,0,1,2,2,3,3
"3354",2020,4,2,2,57,0,3,2,1,1,2
"3355",2020,3,2,1,44,0,6,1,2,2,2
"3356",2020,1,1,1,50,9,7,3,2,2,2
"3357",2020,4,2,2,41,0,9,1,1,1,1
"3358",2020,4,1,1,61,0,9,3,1,2,2
"3359",2020,3,2,2,57,0,6,1,2,1,2
"3360",2020,4,2,1,39,0,1,3,2,2,2
"3361",2020,2,3,2,51,7,5,2,2,3,2
"3362",2020,1,1,2,72,2,7,1,1,1,2
"3363",2020,1,2,1,78,2,6,2,2,1,2
"3364",2020,2,3,2,59,4,8,1,2,1,1
"3365",2020,2,3,2,56,9,7,1,2,2,4
"3366",2020,1,1,1,80,1,8,1,1,1,1
"3367",2020,1,2,1,38,3,6,2,2,2,3
"3368",2020,4,2,1,60,0,5,1,2,1,3
"3369",2020,4,3,1,52,0,7,1,1,2,2
"3370",2020,1,2,1,51,2,5,3,2,1,3
"3371",2020,3,2,1,50,0,6,1,2,1,2
"3372",2020,4,1,2,65,0,9,1,1,1,1
"3373",2020,3,2,1,69,0,10,1,1,2,2
"3374",2020,4,2,2,20,0,6,1,2,2,4
"3375",2020,4,2,2,44,0,9,1,2,3,3
"3376",2020,4,2,1,65,0,8,1,1,1,2
"3377",2020,4,3,2,18,0,4,3,2,2,3
"3378",2020,2,2,2,36,1,7,1,1,1,2
"3379",2020,4,2,2,35,0,5,3,2,1,2
"3380",2020,4,2,1,54,0,7,3,1,1,2
"3381",2020,1,2,2,45,9,7,1,1,2,2
"3382",2020,4,3,2,24,0,5,3,2,3,3
"3383",2020,4,2,2,41,0,6,1,2,1,2
"3384",2020,4,1,1,58,1,10,1,1,2,2
"3385",2020,3,2,1,62,1,5,1,2,2,3
"3386",2020,2,2,2,38,2,6,1,1,2,2
"3387",2020,4,1,2,71,0,10,1,1,2,2
"3388",2020,3,2,1,60,1,6,3,2,1,2
"3389",2020,1,1,1,53,2,9,3,2,1,3
"3390",2020,1,2,1,53,1,6,1,2,2,2
"3391",2020,4,2,2,19,0,6,1,2,1,2
"3392",2020,3,2,1,61,0,7,1,2,2,3
"3393",2020,4,1,2,62,0,10,1,1,2,2
"3394",2020,1,2,1,43,9,7,3,2,1,1
"3395",2020,3,1,1,74,0,8,1,1,1,2
"3396",2020,1,2,2,65,1,7,3,1,1,1
"3397",2020,2,2,1,18,2,7,2,2,2,2
"3398",2020,1,1,1,47,1,5,1,1,1,1
"3399",2020,4,1,2,22,0,8,1,1,2,2
"3400",2020,1,2,2,51,1,8,1,2,1,2
"3401",2020,1,2,1,63,2,7,1,1,2,2
"3402",2020,2,2,1,50,1,6,2,2,1,2
"3403",2020,4,2,1,54,0,7,1,2,2,2
"3404",2020,3,2,1,64,0,7,1,1,1,2
"3405",2020,3,3,1,44,0,2,2,2,3,3
"3406",2020,3,2,1,58,0,8,1,1,1,2
"3407",2020,1,2,2,68,9,7,2,1,2,2
"3408",2020,3,2,2,50,0,3,2,2,3,2
"3409",2020,1,2,1,72,2,9,1,1,2,2
"3410",2020,4,2,1,62,0,8,1,1,1,2
"3411",2020,3,2,1,76,9,9,3,1,2,2
"3412",2020,3,2,2,41,0,5,3,1,1,2
"3413",2020,4,1,1,46,1,7,3,2,2,2
"3414",2020,4,2,2,64,0,8,3,1,1,2
"3415",2020,3,2,1,41,1,6,2,2,2,2
"3416",2020,4,2,2,35,0,4,2,1,1,2
"3417",2020,4,2,2,51,1,4,2,2,1,3
"3418",2020,1,2,2,53,9,4,1,1,1,2
"3419",2020,4,3,1,65,0,6,3,1,1,2
"3420",2020,1,1,2,54,2,6,3,1,1,2
"3421",2020,3,1,2,43,5,8,1,1,2,2
"3422",2020,4,2,1,53,0,7,3,1,1,2
"3423",2020,4,2,1,41,0,6,2,2,1,4
"3424",2020,2,2,2,18,1,8,1,2,1,2
"3425",2020,4,1,2,78,0,10,3,1,2,2
"3426",2020,4,3,1,35,0,5,3,2,2,3
"3427",2020,2,2,2,55,7,1,2,2,1,3
"3428",2020,3,3,1,70,0,6,3,2,2,2
"3429",2020,3,2,1,22,0,3,1,2,1,2
"3430",2020,2,2,2,60,1,7,1,1,1,2
"3431",2020,3,2,1,50,0,6,2,2,1,3
"3432",2020,1,3,1,56,2,2,2,2,2,2
"3433",2020,4,2,2,21,0,7,1,1,1,2
"3434",2020,4,2,1,55,0,5,2,1,1,2
"3435",2020,1,1,1,59,2,7,3,2,2,2
"3436",2020,3,2,1,37,0,7,3,1,1,1
"3437",2020,1,4,1,51,1,2,1,2,2,2
"3438",2020,1,2,1,23,2,5,2,2,1,2
"3439",2020,4,2,2,40,0,4,2,1,1,2
"3440",2020,2,2,1,35,9,8,3,1,2,2
"3441",2020,4,2,2,53,0,10,1,1,1,2
"3442",2020,4,3,1,40,0,4,3,1,1,1
"3443",2020,1,2,1,44,5,7,1,2,1,2
"3444",2020,4,2,1,49,0,7,1,2,2,2
"3445",2020,1,2,2,40,9,3,2,2,3,2
"3446",2020,2,2,2,25,1,6,2,2,2,3
"3447",2020,4,2,1,39,0,7,3,2,1,3
"3448",2020,4,2,1,72,0,8,1,1,1,2
"3449",2020,4,1,2,50,0,6,3,1,2,2
"3450",2020,4,2,1,53,0,7,1,1,1,2
"3451",2020,3,2,2,23,0,5,2,2,1,2
"3452",2020,4,3,2,24,0,9,1,1,1,2
"3453",2020,2,2,1,41,1,6,3,2,2,2
"3454",2020,4,2,2,49,0,5,2,2,1,2
"3455",2020,3,2,2,48,1,3,2,1,2,3
"3456",2020,1,2,1,28,6,9,1,1,2,1
"3457",2020,2,2,1,78,2,6,1,1,1,2
"3458",2020,3,2,2,37,0,8,1,2,1,2
"3459",2020,4,2,1,21,0,5,3,1,1,2
"3460",2020,2,3,2,46,1,1,2,2,1,2
"3461",2020,4,3,1,20,0,3,3,2,2,2
"3462",2020,2,2,1,36,1,10,2,1,2,2
"3463",2020,4,2,2,48,0,8,1,1,1,1
"3464",2020,2,1,1,27,1,7,1,2,2,2
"3465",2020,4,2,1,76,1,7,3,2,2,2
"3466",2020,4,2,1,37,0,6,3,2,1,3
"3467",2020,1,3,1,48,9,5,3,1,1,1
"3468",2020,4,2,1,48,0,7,3,2,2,2
"3469",2020,3,2,2,40,0,7,3,1,1,2
"3470",2020,1,2,1,44,6,7,3,1,1,1
"3471",2020,3,2,1,40,0,7,1,2,1,2
"3472",2020,3,2,1,37,1,4,2,2,1,2
"3473",2020,2,2,2,60,9,9,1,2,2,2
"3474",2020,4,2,1,64,0,5,1,1,1,2
"3475",2020,4,2,2,39,0,7,3,1,1,2
"3476",2020,3,2,1,66,1,6,3,2,2,2
"3477",2020,3,1,1,49,0,7,2,1,1,2
"3478",2020,4,3,2,23,0,7,3,2,1,1
"3479",2020,4,2,1,58,1,7,2,2,1,2
"3480",2020,4,2,1,70,0,9,2,1,2,2
"3481",2020,1,1,2,56,2,8,1,2,1,2
"3482",2020,4,4,1,48,0,2,2,1,2,2
"3483",2020,4,2,1,42,0,5,3,2,2,2
"3484",2020,3,2,2,51,7,7,3,2,1,2
"3485",2020,3,2,2,43,0,6,3,2,1,2
"3486",2020,2,1,1,48,8,7,1,2,2,3
"3487",2020,2,2,1,44,2,7,1,1,2,2
"3488",2020,4,2,2,22,0,5,1,2,1,2
"3489",2020,2,1,1,40,0,10,2,2,4,4
"3490",2020,3,2,1,64,0,2,3,1,2,2
"3491",2020,1,1,1,40,1,8,1,2,1,2
"3492",2020,2,2,2,74,1,7,1,1,2,2
"3493",2020,4,2,1,64,0,7,1,2,1,3
"3494",2020,4,1,1,51,0,9,1,2,2,2
"3495",2020,2,2,1,52,1,8,1,1,1,3
"3496",2020,3,2,1,66,1,9,1,1,1,2
"3497",2020,4,2,1,45,0,3,2,2,1,2
"3498",2020,4,2,1,80,0,7,1,2,1,3
"3499",2020,3,1,1,52,0,8,2,1,1,2
"3500",2020,3,2,1,57,1,4,2,2,1,3
"3501",2020,4,3,2,42,0,1,3,2,1,2
"3502",2020,2,2,1,65,1,8,3,1,1,2
"3503",2020,2,2,1,76,0,3,1,2,2,2
"3504",2020,3,1,1,63,1,8,1,1,1,2
"3505",2020,3,1,1,58,0,6,1,2,1,2
"3506",2020,2,3,1,71,4,9,1,1,1,2
"3507",2020,1,1,2,52,1,7,1,1,1,2
"3508",2020,1,2,1,37,1,9,1,2,1,2
"3509",2020,4,2,1,51,1,5,2,1,1,2
"3510",2020,1,2,1,55,2,8,1,2,1,2
"3511",2020,1,2,1,36,1,6,2,2,2,2
"3512",2020,3,2,1,43,0,5,3,1,2,2
"3513",2020,4,2,1,65,0,5,3,1,1,2
"3514",2020,4,2,1,29,0,7,1,1,2,1
"3515",2020,4,2,1,65,0,7,3,1,2,2
"3516",2020,4,3,1,74,0,3,1,1,1,1
"3517",2020,4,1,1,64,1,10,1,2,1,3
"3518",2020,4,2,1,37,0,6,3,2,2,2
"3519",2020,3,2,1,76,0,9,1,1,1,2
"3520",2020,4,2,1,68,0,9,3,2,1,1
"3521",2020,1,1,1,52,1,8,1,1,1,2
"3522",2020,4,2,2,35,0,8,1,1,1,1
"3523",2020,4,2,2,19,0,7,1,1,1,2
"3524",2020,2,2,1,64,0,9,1,1,1,2
"3525",2020,4,2,1,66,0,8,1,1,1,2
"3526",2020,3,1,1,70,0,9,1,1,1,1
"3527",2020,4,1,2,41,1,4,1,1,1,2
"3528",2020,2,2,1,46,0,8,1,2,2,2
"3529",2020,4,3,1,63,2,5,2,2,2,2
"3530",2020,3,2,1,42,0,7,3,1,4,1
"3531",2020,3,1,2,54,1,7,3,1,1,2
"3532",2020,1,2,1,39,1,7,2,1,1,1
"3533",2020,2,2,2,66,1,7,3,2,1,4
"3534",2020,3,1,1,70,1,10,1,1,1,1
"3535",2020,2,2,2,38,7,7,1,1,1,1
"3536",2020,3,2,2,38,0,8,3,1,1,2
"3537",2020,3,2,1,24,1,2,1,1,2,2
"3538",2020,2,2,1,64,2,3,3,2,1,2
"3539",2020,4,1,2,43,0,7,1,2,1,2
"3540",2020,3,1,1,73,4,6,1,1,1,2
"3541",2020,1,2,1,68,2,8,3,1,1,2
"3542",2020,4,2,2,52,0,6,1,2,3,2
"3543",2020,3,2,2,23,0,7,1,2,2,2
"3544",2020,1,2,2,41,2,9,1,1,1,1
"3545",2020,3,2,1,65,1,8,1,1,2,2
"3546",2020,2,2,1,76,2,9,3,1,1,1
"3547",2020,4,2,1,48,0,5,2,1,1,1
"3548",2020,1,4,1,47,9,5,1,2,2,2
"3549",2020,3,2,1,83,1,10,1,2,1,2
"3550",2020,4,2,1,35,0,7,2,1,2,2
"3551",2020,4,2,1,82,0,7,1,1,1,2
"3552",2020,4,2,1,51,2,8,3,1,1,2
"3553",2020,4,3,1,38,1,2,2,2,2,3
"3554",2020,4,2,1,64,0,5,1,1,1,1
"3555",2020,4,2,2,64,0,8,3,1,1,2
"3556",2020,3,2,1,62,1,6,1,2,1,3
"3557",2020,1,1,2,36,0,5,1,1,2,2
"3558",2020,4,1,1,48,1,8,1,1,2,2
"3559",2020,4,2,2,69,0,8,3,1,1,2
"3560",2020,4,2,1,39,0,4,1,2,2,3
"3561",2020,4,2,1,67,0,9,1,1,1,3
"3562",2020,3,2,2,54,2,8,1,2,2,2
"3563",2020,4,3,1,48,0,3,3,2,2,3
"3564",2020,1,1,1,58,9,9,1,2,1,2
"3565",2020,2,1,1,78,0,9,1,1,1,2
"3566",2020,4,2,1,42,0,6,1,2,3,2
"3567",2020,4,2,2,23,0,6,1,1,1,2
"3568",2020,2,2,2,63,0,6,3,2,1,3
"3569",2020,2,3,2,39,0,6,3,2,2,2
"3570",2020,4,3,2,22,0,3,2,2,2,2
"3571",2020,4,4,1,40,0,1,2,1,2,2
"3572",2020,2,2,1,81,1,10,1,1,1,1
"3573",2020,2,2,2,37,1,7,3,2,2,2
"3574",2020,4,2,2,63,0,8,3,1,1,2
"3575",2020,4,2,2,21,0,5,1,1,1,2
"3576",2020,4,1,1,39,2,8,1,1,1,4
"3577",2020,2,2,2,21,1,7,1,1,1,2
"3578",2020,4,2,2,65,1,9,3,2,1,2
"3579",2020,4,3,1,52,0,8,3,1,1,1
"3580",2020,1,2,1,56,2,8,1,2,1,2
"3581",2020,4,2,1,62,2,8,1,2,2,3
"3582",2020,2,2,1,23,1,8,1,1,1,2
"3583",2020,4,2,2,55,0,7,1,1,1,2
"3584",2020,3,3,2,37,1,2,2,2,3,2
"3585",2020,3,2,1,70,4,8,1,2,1,2
"3586",2020,2,1,1,52,2,8,3,1,1,3
"3587",2020,1,3,1,53,2,4,2,2,2,2
"3588",2020,4,2,2,38,9,7,3,2,1,2
"3589",2020,4,3,1,60,0,3,2,2,2,2
"3590",2020,2,2,1,39,1,6,2,1,2,1
"3591",2020,3,2,2,22,0,8,1,1,2,2
"3592",2020,4,2,2,43,0,6,3,2,2,3
"3593",2020,3,2,1,49,0,7,3,2,1,2
"3594",2020,4,2,2,45,0,5,2,2,1,2
"3595",2020,3,2,2,72,2,9,1,1,1,2
"3596",2020,4,1,1,43,0,9,3,1,1,2
"3597",2020,4,2,1,57,0,6,3,1,1,2
"3598",2020,4,2,1,40,0,6,2,2,1,2
"3599",2020,3,1,1,62,1,9,1,1,1,2
"3600",2020,2,3,2,55,1,3,2,2,1,1
"3601",2020,1,1,1,65,1,9,1,1,1,1
"3602",2020,2,2,1,66,1,8,1,1,1,2
"3603",2020,3,1,1,74,1,8,1,1,1,1
"3604",2020,4,2,2,48,0,10,1,2,3,2
"3605",2020,3,3,2,21,1,6,1,1,2,2
"3606",2020,2,1,2,71,1,9,1,2,1,2
"3607",2020,2,2,2,53,2,9,1,1,2,2
"3608",2020,4,2,1,23,0,3,3,2,1,2
"3609",2020,4,2,1,27,0,5,2,2,2,3
"3610",2020,3,2,2,28,0,6,1,1,1,2
"3611",2020,1,2,2,74,4,8,3,1,1,2
"3612",2020,4,2,2,54,0,8,3,1,2,2
"3613",2020,2,2,2,35,0,1,2,2,1,2
"3614",2020,1,1,2,45,2,10,3,1,1,2
"3615",2020,3,3,1,47,0,1,1,2,1,3
"3616",2020,4,2,2,21,0,7,1,1,1,2
"3617",2020,1,1,1,60,2,5,2,1,1,2
"3618",2020,1,2,2,59,2,7,1,1,1,1
"3619",2020,4,1,1,69,0,9,1,1,3,1
"3620",2020,1,2,2,62,1,7,2,1,2,2
"3621",2020,4,1,1,40,0,5,1,1,1,2
"3622",2020,3,2,1,63,1,10,1,2,2,2
"3623",2020,1,2,2,35,5,7,1,2,1,2
"3624",2020,1,1,1,44,1,5,2,1,1,2
"3625",2020,4,2,2,22,0,8,2,2,1,2
"3626",2020,4,1,1,40,0,9,1,1,1,2
"3627",2020,3,2,1,67,1,10,1,1,1,1
"3628",2020,3,1,1,69,0,10,1,1,2,2
"3629",2020,4,2,2,62,0,10,1,1,1,2
"3630",2020,4,2,2,45,0,9,1,1,3,2
"3631",2020,1,2,2,36,2,7,1,2,1,2
"3632",2020,1,3,1,50,8,1,2,2,4,2
"3633",2020,4,2,1,62,0,7,2,1,1,2
"3634",2020,2,2,2,59,0,3,3,1,1,2
"3635",2020,3,2,1,68,0,7,3,1,1,2
"3636",2020,1,1,1,61,2,10,1,2,1,2
"3637",2020,1,2,2,65,9,1,2,2,2,2
"3638",2020,3,2,1,52,7,7,1,1,1,1
"3639",2020,4,2,2,42,0,8,1,2,1,2
"3640",2020,3,1,2,23,1,8,3,1,2,2
"3641",2020,3,2,1,71,0,7,1,2,1,2
"3642",2020,4,2,2,61,0,6,1,2,3,3
"3643",2020,3,2,2,40,2,6,1,2,2,2
"3644",2020,4,3,1,59,2,1,2,2,2,2
"3645",2020,4,4,2,70,0,4,3,1,1,2
"3646",2020,3,2,1,43,3,7,3,2,1,2
"3647",2020,2,2,2,82,1,9,1,2,1,2
